Date,Time,Indoor Temperature(%),Indoor Humidty (%),Outdoor Temperature (%),Outdoor Humidity(%),Dew Point (�C),Feels Like (�C),Wind(m/s),Gust(m/s),Wind Direction (�),ABS Barometer (hpa),REL Barometer(hpa),Solar Rad(w/m^2),UVI,Hourly Rain(mm),Event Rain(mm),Daily Rain(mm),Weekly Rain(mm),Monthly Rain(mm),Yearly Rain(mm)
16/05/2024,22:15,27.1,86,26.7,90,24.9,29.9,2.2,2.5,66,1013.2,1013.2,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:20,27.1,87,26.7,90,24.9,29.9,1.7,2.2,79,1013.2,1013.2,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:25,27.1,87,26.8,90,25.0,30.1,3.5,3.5,64,1013.3,1013.3,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:30,27.0,87,26.8,90,25.2,30.1,1.4,2.0,77,1013.4,1013.4,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:35,27.1,87,26.7,90,24.7,29.9,1.8,2.0,80,1013.4,1013.4,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:40,27.0,87,26.7,90,24.6,29.9,1.8,2.9,72,1013.3,1013.3,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:45,27.0,87,26.7,89,24.7,29.8,2.3,2.5,68,1013.4,1013.4,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:50,27.0,86,26.7,90,24.9,29.9,1.6,2.0,79,1013.4,1013.4,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,22:55,27.1,87,26.7,90,24.9,29.9,2.0,2.2,68,1013.5,1013.5,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:00,27.1,86,26.8,88,24.8,29.9,2.9,3.3,71,1013.5,1013.5,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:05,27.1,86,26.9,89,24.7,30.3,2.4,2.9,57,1013.5,1013.5,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:10,27.2,86,26.9,89,24.7,30.3,2.8,3.7,68,1013.6,1013.6,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:15,27.3,86,26.9,89,24.7,30.3,2.5,3.0,70,1013.4,1013.4,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:20,27.2,87,26.9,88,24.7,30.2,3.3,3.4,61,1013.5,1013.5,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:25,27.3,86,27.0,88,24.7,30.5,3.4,3.4,65,1013.6,1013.6,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:30,27.2,87,27.1,89,24.9,30.9,3.4,4.3,67,1013.5,1013.5,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:35,27.3,86,27.2,87,25.2,31.0,4.5,4.6,69,1013.7,1013.7,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:40,27.4,86,27.3,86,25.0,31.1,4.7,5.4,70,1013.7,1013.7,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:45,27.3,86,27.2,89,25.0,31.2,3.5,3.8,71,1013.8,1013.8,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:50,27.3,85,27.2,87,24.9,31.0,4.3,4.5,72,1013.6,1013.6,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:55,27.3,86,27.2,88,24.9,31.1,4.0,4.0,70,1013.5,1013.5,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
16/05/2024,23:59,27.3,86,27.1,87,24.9,30.7,2.7,3.3,74,1013.4,1013.4,0.0,0,0.0,0.0,7.3,35.2,41.4,41.4
17/05/2024,00:00,27.3,86,27.1,87,24.9,30.7,2.7,3.3,74,1013.4,1013.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:05,27.2,86,27.1,86,24.6,30.6,4.4,4.9,73,1013.4,1013.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:10,27.2,86,27.1,87,24.6,30.7,3.6,4.3,72,1013.4,1013.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:15,27.2,85,27.1,87,24.8,30.7,2.5,3.3,72,1013.2,1013.2,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:20,27.2,86,27.0,89,25.0,30.6,1.5,2.5,66,1013.1,1013.1,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:25,27.2,86,26.9,88,24.7,30.2,2.4,2.7,71,1013.0,1013.0,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:30,27.1,86,26.8,88,24.8,29.9,3.4,3.6,79,1012.8,1012.8,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:35,27.1,87,26.9,88,24.9,30.2,1.4,1.8,66,1012.8,1012.8,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:40,27.1,85,26.9,88,24.7,30.2,1.7,1.7,73,1012.9,1012.9,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:45,27.1,86,26.9,88,24.7,30.2,1.9,2.4,71,1012.8,1012.8,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:50,27.2,86,26.9,88,24.7,30.2,2.9,3.0,73,1012.8,1012.8,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,00:55,27.2,86,27.0,86,24.5,30.3,3.6,3.9,66,1012.6,1012.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:00,27.2,85,27.1,86,24.8,30.6,3.6,4.0,61,1012.5,1012.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:05,27.3,85,27.1,88,24.9,30.8,4.0,4.1,77,1012.5,1012.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:10,27.2,85,27.1,86,24.6,30.6,3.6,4.0,71,1012.5,1012.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:15,27.3,85,27.1,86,24.6,30.6,3.1,3.3,76,1012.5,1012.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:20,27.3,85,27.1,86,24.4,30.6,3.8,4.5,71,1012.5,1012.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:25,27.2,85,27.1,86,24.8,30.6,2.3,3.1,71,1012.5,1012.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:30,27.2,85,27.1,87,24.8,30.7,3.7,4.1,65,1012.4,1012.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:35,27.2,85,27.1,86,24.8,30.6,2.8,3.2,75,1012.3,1012.3,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:40,27.2,86,27.1,88,24.8,30.8,3.0,4.3,64,1012.3,1012.3,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:45,27.1,86,27.0,87,24.7,30.4,3.3,4.0,76,1012.3,1012.3,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:50,27.1,86,27.0,88,24.8,30.5,1.5,1.8,67,1012.2,1012.2,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,01:55,27.0,86,26.9,89,24.9,30.3,2.7,3.2,79,1012.1,1012.1,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:00,27.1,86,26.9,89,24.7,30.3,2.9,3.3,76,1012.1,1012.1,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:05,27.0,86,26.9,88,24.7,30.2,2.0,3.2,71,1011.9,1011.9,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:10,27.0,87,26.8,88,24.6,29.9,3.2,3.7,74,1012.1,1012.1,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:15,27.0,87,26.8,89,24.8,30.0,2.2,2.9,72,1011.9,1011.9,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:20,26.9,87,26.8,89,24.8,30.0,2.6,3.1,72,1011.7,1011.7,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:25,26.9,87,26.7,88,24.5,29.8,3.0,3.6,69,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:30,27.0,87,26.8,90,25.0,30.1,3.9,4.1,71,1011.7,1011.7,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:35,27.0,87,26.8,88,24.6,29.9,4.7,4.8,72,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:40,27.0,87,26.7,89,24.7,29.8,3.2,3.9,73,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:45,27.0,87,26.7,90,24.9,29.9,4.3,4.5,71,1011.3,1011.3,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:50,27.0,87,26.8,89,25.0,30.0,3.9,4.0,69,1011.4,1011.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,02:55,27.0,87,26.8,89,24.8,30.0,2.8,3.4,71,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:00,27.0,87,26.8,89,24.8,30.0,3.6,3.7,70,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:05,27.1,87,26.8,89,24.8,30.0,3.0,3.2,73,1011.4,1011.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:10,27.1,87,26.9,88,24.9,30.2,3.1,3.3,77,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:15,27.1,87,26.9,90,25.1,30.4,3.6,4.1,69,1011.4,1011.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:20,27.2,87,26.9,90,25.1,30.4,3.2,3.4,70,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:25,27.2,87,27.0,88,25.0,30.5,3.3,3.3,77,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:30,27.1,87,27.0,89,25.2,30.6,4.3,4.6,73,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:35,27.2,87,27.1,89,24.9,30.9,3.2,4.2,65,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:40,27.2,87,27.1,88,25.1,30.8,3.9,5.0,63,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:45,27.1,86,27.0,88,24.7,30.5,3.9,4.1,67,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:50,27.2,86,27.0,89,25.2,30.6,3.6,4.2,79,1011.3,1011.3,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,03:55,27.2,87,27.1,88,25.1,30.8,3.9,4.5,64,1011.3,1011.3,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:00,27.2,87,27.0,90,25.0,30.7,4.5,4.7,68,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:05,27.2,87,27.0,90,25.2,30.7,3.7,4.1,62,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:10,27.1,87,27.0,87,24.7,30.4,4.2,4.8,72,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:15,27.1,87,27.0,89,24.8,30.6,3.8,4.6,67,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:20,27.2,86,27.0,87,24.7,30.4,4.7,5.6,73,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:25,27.1,87,27.0,87,24.7,30.4,4.2,4.5,70,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:30,27.1,86,27.0,88,24.7,30.5,4.6,4.7,67,1011.5,1011.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:35,27.1,87,27.0,88,24.8,30.5,3.7,5.2,70,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:40,27.2,86,27.0,87,24.7,30.4,4.5,5.0,70,1011.7,1011.7,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:45,27.2,86,27.0,88,24.8,30.5,4.6,5.3,72,1011.8,1011.8,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:50,27.1,87,26.9,88,24.6,30.2,4.4,4.9,71,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,04:55,27.1,86,26.9,88,24.6,30.2,4.2,4.5,65,1011.6,1011.6,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:00,27.1,86,26.9,89,25.3,30.3,4.6,4.6,63,1011.8,1011.8,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:05,27.1,87,27.0,87,24.8,30.4,3.4,3.8,68,1011.8,1011.8,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:10,27.1,86,26.9,89,24.7,30.3,3.7,4.5,73,1011.7,1011.7,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:15,27.1,86,26.9,88,24.9,30.2,4.4,4.8,72,1011.9,1011.9,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:20,27.1,87,26.9,90,25.3,30.4,3.9,4.2,65,1011.9,1011.9,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:25,27.1,87,27.0,89,25.2,30.6,3.1,3.6,74,1012.2,1012.2,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:30,27.1,87,27.0,88,25.0,30.5,3.5,3.7,71,1012.1,1012.1,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:35,27.1,87,26.9,89,24.9,30.3,4.4,4.4,74,1012.3,1012.3,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:40,27.1,87,26.9,90,24.7,30.4,4.0,4.7,66,1012.4,1012.4,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:45,27.1,87,26.9,87,24.7,30.1,3.8,4.4,70,1012.5,1012.5,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:50,27.1,87,26.9,87,24.6,30.1,3.7,4.4,74,1012.7,1012.7,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,05:55,27.1,87,27.1,88,24.9,30.8,4.8,4.8,66,1012.7,1012.7,0.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:00,27.2,87,27.0,88,25.0,30.5,3.8,4.5,74,1012.6,1012.6,0.1,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:05,27.2,87,27.1,87,24.8,30.7,4.6,5.6,67,1012.9,1012.9,0.6,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:10,27.2,87,27.1,90,24.9,31.1,4.3,4.8,64,1012.7,1012.7,1.4,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:15,27.1,86,27.0,89,24.8,30.6,4.7,5.0,69,1012.9,1012.9,2.7,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:20,27.1,88,27.0,89,25.0,30.6,4.6,5.3,68,1012.9,1012.9,4.2,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:25,27.2,87,27.0,88,24.8,30.5,4.3,5.0,71,1012.8,1012.8,5.9,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:30,27.2,87,27.0,89,25.2,30.6,4.5,4.9,66,1013.1,1013.1,9.1,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:35,27.2,87,27.2,89,25.4,31.2,4.0,4.3,72,1013.1,1013.1,13.5,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:40,27.3,86,27.2,87,24.9,31.0,5.5,5.8,68,1013.1,1013.1,19.3,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:45,27.2,87,27.0,87,24.7,30.4,4.4,4.5,74,1013.2,1013.2,20.7,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:50,27.3,86,27.3,85,24.6,30.9,3.6,4.1,75,1012.9,1012.9,36.5,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,06:55,27.6,86,27.4,86,25.1,31.3,3.7,3.8,70,1013.1,1013.1,44.9,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:00,27.5,86,27.5,86,24.9,31.6,3.6,4.0,74,1013.2,1013.2,51.9,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:05,27.4,86,27.7,86,25.3,32.3,3.0,3.2,70,1013.2,1013.2,63.6,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:10,27.5,86,27.8,87,25.4,32.6,2.1,2.7,70,1013.2,1013.2,87.3,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:15,27.4,87,27.8,86,25.3,32.4,3.0,3.2,70,1013.3,1013.3,110.7,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:20,27.4,86,27.8,87,25.2,32.6,1.4,2.7,61,1013.3,1013.3,133.9,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:25,27.5,86,27.8,85,25.3,32.3,1.5,1.6,59,1013.3,1013.3,54.8,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:30,27.6,86,27.6,86,25.1,31.9,1.3,1.6,73,1013.5,1013.5,107.8,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:35,27.6,85,27.6,87,25.3,32.1,1.3,2.1,70,1013.6,1013.6,100.4,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:40,27.5,86,27.7,86,25.2,32.3,1.7,2.1,66,1013.5,1013.5,66.6,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:45,27.6,86,27.5,88,25.3,31.9,0.8,1.6,98,1013.8,1013.8,61.9,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:50,27.7,85,27.7,88,25.5,32.6,0.8,1.7,86,1013.9,1013.9,243.4,2,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,07:55,28.1,84,28.5,84,25.6,34.1,1.1,1.5,72,1013.9,1013.9,320.4,2,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:00,28.2,84,28.2,85,25.8,33.5,2.0,2.2,68,1014.1,1014.1,176.4,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:05,28.2,84,27.9,85,25.3,32.6,2.0,2.2,68,1014.1,1014.1,93.9,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:10,28.1,84,27.4,87,25.1,31.4,2.2,2.6,69,1014.4,1014.4,53.1,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:15,28.0,84,27.4,87,24.9,31.4,2.7,3.3,74,1014.3,1014.3,47.5,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:20,28.0,84,27.3,89,25.3,31.4,3.1,3.4,70,1014.4,1014.4,61.4,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:25,28.2,84,27.3,88,25.0,31.3,3.1,3.6,70,1014.3,1014.3,75.5,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:30,28.4,85,27.4,86,25.1,31.3,2.6,3.1,56,1014.5,1014.5,75.1,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:35,28.5,84,27.4,89,25.2,31.7,2.4,3.1,73,1014.3,1014.3,80.8,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:40,28.5,84,27.6,87,25.3,32.1,2.0,2.6,70,1014.5,1014.5,221.6,2,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:45,28.6,83,27.4,87,25.2,31.4,3.0,3.4,66,1014.3,1014.3,115.6,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:50,28.6,84,27.6,88,25.3,32.2,2.6,3.4,63,1014.2,1014.2,141.3,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,08:55,28.6,83,27.5,87,25.3,31.8,3.3,3.6,71,1014.4,1014.4,111.0,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:00,28.8,83,27.7,88,25.3,32.6,4.2,4.5,71,1014.6,1014.6,83.8,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:05,28.9,83,27.8,87,25.4,32.6,3.7,4.1,73,1014.5,1014.5,70.7,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:10,28.6,84,27.6,89,25.6,32.3,4.0,4.1,67,1014.4,1014.4,77.3,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:15,28.8,83,27.6,88,25.6,32.2,2.3,2.9,65,1014.4,1014.4,87.5,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:20,29.0,82,27.7,87,25.5,32.4,2.4,2.8,70,1014.6,1014.6,102.1,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:25,29.4,81,27.8,87,25.3,32.6,2.0,3.0,73,1014.6,1014.6,115.2,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:30,29.9,80,28.0,86,25.5,33.1,1.9,1.9,83,1014.4,1014.4,121.0,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:35,29.8,81,28.1,88,25.7,33.7,3.2,3.7,64,1014.6,1014.6,98.5,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:40,29.6,81,28.1,86,25.7,33.4,3.7,4.3,69,1014.7,1014.7,101.7,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:45,29.7,81,28.2,86,25.8,33.7,3.7,4.1,62,1014.7,1014.7,117.8,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:50,30.2,80,28.4,87,26.0,34.4,4.7,5.0,73,1014.5,1014.5,126.5,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,09:55,30.2,80,28.6,87,25.8,35.1,4.1,5.1,69,1014.6,1014.6,134.0,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:00,30.0,80,28.4,85,25.6,34.0,4.1,4.3,65,1014.6,1014.6,130.7,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:05,30.0,80,28.6,84,25.7,34.4,3.8,4.7,60,1014.6,1014.6,117.1,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:10,30.1,80,28.6,87,26.0,35.1,4.5,4.7,61,1014.5,1014.5,125.1,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:15,30.6,78,28.8,84,25.6,34.9,2.8,3.8,68,1014.5,1014.5,157.9,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:20,30.8,78,28.9,85,26.0,35.5,3.4,3.6,65,1014.6,1014.6,244.9,2,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:25,30.9,78,29.0,84,25.6,35.6,3.2,3.8,60,1014.6,1014.6,201.1,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:30,30.5,78,29.0,84,25.8,35.6,3.8,4.1,65,1014.5,1014.5,109.5,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:35,30.5,78,28.8,83,25.7,34.7,2.5,2.8,69,1014.5,1014.5,113.8,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:40,30.9,77,29.1,82,25.9,35.5,3.3,3.4,66,1014.3,1014.3,185.2,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:45,30.8,78,29.0,86,26.1,36.1,2.5,2.5,69,1014.3,1014.3,102.1,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:50,30.7,78,29.0,86,26.1,36.1,3.6,3.6,68,1014.3,1014.3,165.2,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,10:55,30.2,79,29.1,84,25.9,35.9,2.1,2.4,83,1014.2,1014.2,48.2,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:00,30.5,79,29.3,82,26.1,36.0,2.9,2.9,68,1014.2,1014.2,63.2,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:05,30.4,79,29.3,80,26.0,35.5,2.6,3.4,69,1014.2,1014.2,111.8,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:10,30.8,78,29.9,83,26.3,38.2,4.4,5.0,70,1013.9,1013.9,589.8,5,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:15,30.8,78,29.7,84,26.9,37.9,4.1,4.9,70,1014.1,1014.1,652.8,6,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:20,31.1,78,30.0,81,26.0,37.9,4.4,4.7,62,1013.9,1013.9,127.1,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:25,31.3,77,30.0,81,26.3,37.9,3.2,3.5,71,1013.7,1013.7,66.4,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:30,31.2,77,30.4,78,26.4,38.3,3.9,4.5,73,1013.7,1013.7,944.7,8,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:35,31.4,77,30.3,82,26.7,39.1,2.2,3.2,73,1013.6,1013.6,996.5,9,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:40,31.5,76,30.4,78,26.6,38.3,4.7,4.8,73,1013.5,1013.5,584.5,5,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:45,31.4,76,30.4,78,26.0,38.3,4.7,5.3,74,1013.4,1013.4,65.5,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:50,31.7,75,30.7,78,26.2,39.3,5.3,5.7,70,1013.2,1013.2,305.2,2,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,11:55,31.8,75,30.7,76,25.8,38.7,3.7,4.5,67,1013.2,1013.2,424.2,3,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,12:00,31.3,75,30.7,77,26.7,38.9,4.5,4.6,63,1013.0,1013.0,120.1,1,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,12:05,31.5,76,30.7,79,26.4,39.6,2.8,3.0,74,1012.9,1012.9,43.9,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,12:10,31.9,75,30.9,79,26.9,40.2,3.0,3.6,72,1012.9,1012.9,73.0,0,0.0,0.0,0.0,35.2,41.4,41.4
17/05/2024,12:15,32.2,74,31.0,77,26.3,39.8,3.8,4.0,74,1012.8,1012.8,47.6,0,0.0,0.0,0.0,35.2,41.4,41.4
